%  Stalagmite HS4, Heshang, China (Hu et al., 2008)
%
%  Age years BP     d18O
%
1476	-8.55
1481	-8.51
1488	-8.32
1492	-8.2
1498	-8.2
1502	-8.31
1505	-8.3
1508	-8.33
1512	-8.23
1515	-8.37
1519	-8.46
1522	-8.59
1525	-8.86
1529	-8.51
1532	-8.26
1536	-8.29
1539	-8.15
1542	-8.27
1546	-8.27
1549	-8.23
1552	-8.33
1556	-8.3
1559	-8.49
1563	-8.36
1566	-8.15
1569	-8.06
1573	-8.08
1576	-8.05
1580	-7.74
1583	-7.97
1586	-8.04
1590	-7.97
1593	-8.03
1596	-7.91
1601	-8.19
1609	-8.46
1613	-8.38
1617	-8.18
1622	-8.29
1626	-8.18
1630	-8.35
1634	-8.37
1638	-8.31
1647	-8.41
1651	-8.41
1655	-8.37
1659	-8.34
1663	-8.57
1668	-8.66
1672	-8.77
1676	-8.83
1680	-8.59
1684	-8.75
1689	-8.66
1693	-8.63
1697	-8.6
1701	-8.58
1705	-8.5
1710	-8.37
1714	-8.33
1718	-8.39
1722	-8.48
1726	-8.32
1729	-8.44
1733	-8.51
1736	-8.46
1740	-8.8
1743	-8.68
1747	-8.65
1750	-8.54
1754	-8.58
1758	-8.59
1761	-8.61
1765	-8.55
1768	-8.52
1772	-8.57
1775	-8.5
1786	-8.37
1789	-8.32
1793	-8.24
1797	-8.12
1800	-8.37
1804	-8.46
1807	-8.49
1814	-8.65
1818	-8.49
1821	-8.35
1828	-8.51
1837	-8.6
1841	-8.96
1850	-8.46
1854	-8.66
1863	-8.53
1868	-8.45
1872	-8.49
1872	-9.13
1875	-9.14
1878	-9.17
1881	-9.16
1884	-8.86
1887	-8.98
1890	-8.77
1893	-8.89
1896	-8.75
1899	-8.2
1902	-8.78
1905	-8.63
1908	-8.74
1911	-8.85
1914	-8.4
1917	-8.9
1920	-8.83
1926	-8.43
1929	-8.26
1932	-8.43
1934	-8.73
1937	-8.9
1939	-8.9
1941	-8.67
1944	-8.79
1946	-8.7
1949	-8.55
1951	-8.64
1954	-8.45
1956	-8.32
1959	-8.31
1961	-8.27
1964	-8.23
1966	-8.13
1968	-8.39
1971	-8.28
1973	-8.6
1976	-8.5
1978	-8.47
1981	-8.52
1983	-8.47
1986	-8.12
1988	-8.27
1991	-8.62
1993	-8.93
1995	-8.84
1998	-8.7
2000	-8.7
2003	-8.44
2006	-8.22
2010	-8.23
2013	-8.16
2016	-8.27
2020	-8.14
2023	-8.37
2026	-8.32
2030	-8.42
2033	-8.31
2036	-8.22
2040	-8.34
2043	-8.66
2046	-8.33
2050	-8.53
2053	-8.24
2056	-8.38
2060	-8.34
2063	-8.38
2066	-8.36
2073	-8.64
2076	-8.82
2080	-8.86
2083	-8.84
2086	-8.99
2090	-8.65
2097	-8.5
2103	-8.33
2111	-8.26
2115	-8.66
2119	-8.45
